time,on,off,diff
300.17337,18026,7472,10554
300.21344,18026,7462,10564
300.25379,17990,7462,10528
300.29398,17990,7496,10494
300.3342,18027,7496,10531
300.37437,18027,7462,10565
300.4145,18035,7462,10573
300.45466,18035,7503,10532
300.495,18017,7503,10514
300.53526,18017,7475,10542
300.57539,18005,7475,10530
300.61546,18005,7484,10521
300.65568,18013,7484,10529
300.69606,18013,7467,10546
300.73622,18028,7467,10561
300.77629,18028,7492,10536
300.81651,18036,7492,10544
300.85673,18036,7495,10541
300.89696,18034,7495,10539
300.93718,18034,7466,10568
300.97734,18047,7466,10581
301.01766,18047,7481,10566
301.05788,18034,7481,10553
301.09807,18034,7471,10563
301.13832,18016,7471,10545
301.17842,18016,7487,10529
301.21862,18031,7487,10544
301.25884,18031,7484,10547
301.29918,18053,7484,10569
301.33929,18053,7500,10553
301.37951,18047,7500,10547
301.4197,18047,7476,10571
301.46011,18035,7476,10559
301.49984,18035,7466,10569
301.54034,18042,7466,10576
301.58038,18042,7484,10558
301.62054,18041,7484,10557
301.66076,18041,7476,10565
301.70095,18049,7476,10573
301.74118,18049,7478,10571
301.78149,18020,7478,10542
301.82165,18020,7482,10538
301.86191,18058,7482,10576
301.90204,18058,7468,10590
301.94226,18049,7468,10581
301.98258,18049,7477,10572
302.02265,18028,7477,10551
302.06296,18028,7479,10549
302.10297,18042,7479,10563
302.14334,18042,7481,10561
302.18341,18046,7481,10565
302.22431,18046,7459,10587
302.26395,18035,7459,10576
302.30408,18035,7493,10542
302.34434,18020,7493,10527
302.38444,18020,7487,10533
302.42478,18060,7487,10573
302.46491,18060,7468,10592
302.50507,18031,7468,10563
302.54533,18031,7469,10562
302.58555,18030,7469,10561
302.62593,18030,7467,10563
302.66603,18026,7467,10559
302.70628,18026,7471,10555
302.74663,18189,7471,10718
302.78673,18189,7448,10741
302.82674,18014,7448,10566
302.86702,18014,7456,10558
302.90718,18037,7456,10581
302.9474,18037,7470,10567
302.98766,18029,7470,10559
303.02785,18029,7444,10585
303.0681,18038,7444,10594
303.10845,18038,7459,10579
303.14852,18013,7459,10554
303.18877,18013,7462,10551
303.22899,18023,7462,10561
303.26916,18023,7475,10548
303.30944,18021,7475,10546
303.34966,18021,7471,10550
303.38982,18018,7471,10547
303.43023,18018,7497,10521
303.4703,18034,7497,10537
303.51077,18034,7479,10555
303.55056,18045,7479,10566
303.59094,18045,7461,10584
303.6311,18011,7461,10550
303.67144,18011,7469,10542
303.71158,18026,7469,10557
303.7518,18026,7472,10554
303.7919,18034,7472,10562
303.83227,18034,7458,10576
303.87247,18028,7458,10570
303.91254,18028,7473,10555
303.95276,18017,7473,10544
303.99295,18017,7461,10556
304.03314,18026,7461,10565
304.07346,18026,7469,10557
304.11362,18029,7469,10560
304.15378,18029,7465,10564
304.19401,18034,7465,10569
304.23432,18034,7461,10573
304.27479,18185,7461,10724
304.31452,18185,7459,10726
304.35477,18027,7459,10568
304.39518,18027,7473,10554
304.43525,18021,7473,10548
304.4755,18021,7467,10554
304.51573,18026,7467,10559
304.55589,18026,7465,10561
304.59608,18016,7465,10551
304.63636,18016,7456,10560
304.67671,18020,7456,10564
304.71687,18020,7451,10569
304.75715,18038,7451,10587
304.79723,18038,7465,10573
304.83751,18011,7465,10546
304.87776,18011,7444,10567
304.91792,18013,7444,10569
304.95818,18013,7470,10543
304.99831,18009,7470,10539
305.03862,18009,7453,10556
305.07866,18010,7453,10557
305.11879,18010,7447,10563
305.15917,18025,7447,10578
305.19927,18025,7449,10576
305.23952,18014,7449,10565
305.27969,18014,7458,10556
305.31994,18042,7458,10584
305.36013,18042,7474,10568
305.40051,18038,7474,10564
305.44061,18038,7455,10583
305.48086,18038,7455,10583
305.52111,18038,7455,10583
305.56128,18029,7455,10574
305.60147,18029,7456,10573
305.64184,18036,7456,10580
305.68188,18036,7477,10559
305.72214,18016,7477,10539
305.76239,18016,7473,10543
305.80276,18024,7473,10551
305.84277,18024,7476,10548
305.883,18042,7476,10566
305.92322,18042,7473,10569
305.96344,18026,7473,10553
306.00354,18026,7443,10583
306.04367,18023,7443,10580
306.08396,18023,7483,10540
306.12418,18059,7483,10576
306.16434,18059,7482,10577
306.2046,18048,7482,10566
306.24476,18048,7476,10572
306.28507,18032,7476,10556
306.32508,18032,7470,10562
306.3654,18043,7470,10573
306.40571,18043,7470,10573
306.44575,18047,7470,10577
306.486,18047,7452,10595
306.52629,18056,7452,10604
306.56636,18056,7446,10610
306.6067,18048,7446,10602
306.64686,18048,7468,10580
306.6873,18056,7468,10588
306.72737,18056,7455,10601
306.76726,18057,7455,10602
306.80751,18057,7469,10588
306.84782,18029,7469,10560
306.88783,18029,7467,10562
306.92815,18036,7467,10569
306.96825,18036,7476,10560
307.00853,18030,7476,10554
307.04873,18030,7449,10581
307.08895,18045,7449,10596
307.12917,18045,7481,10564
307.16942,18029,7481,10548
307.20977,18029,7473,10556
307.24975,18063,7473,10590
307.29009,18063,7454,10609
307.33028,18064,7454,10610
307.37045,18064,7474,10590
307.41067,18035,7474,10561
307.45126,18035,7476,10559
307.49118,18050,7476,10574
307.53109,18050,7473,10577
307.57138,18046,7473,10573
307.61157,18046,7453,10593
307.65179,18046,7453,10593
307.69211,18046,7458,10588
307.73218,18049,7458,10591
307.77243,18049,7457,10592
307.81265,18061,7457,10604
307.85285,18061,7479,10582
307.89307,18065,7479,10586
307.93341,18065,7457,10608
307.9733,17821,7457,10364
308.01365,17821,7458,10363
308.05408,18041,7458,10583
308.09424,18041,7472,10569
308.13434,18062,7472,10590
308.17454,18062,7481,10581
308.2147,18053,7481,10572
308.25504,18053,7490,10563
308.2953,18076,7490,10586
308.33555,18076,7479,10597
308.37574,18069,7479,10590
308.416,18069,7495,10574
308.45613,18063,7495,10568
308.49641,18063,7497,10566
308.53651,18042,7497,10545
308.57676,18042,7498,10544
308.61693,18058,7498,10560
308.65727,18058,7495,10563
308.69743,18076,7495,10581
308.73787,18076,7453,10623
308.77779,18074,7453,10621
308.81798,18074,7461,10613
308.85832,18071,7461,10610
308.89846,18071,7459,10612
308.93868,18076,7459,10617
308.97899,18076,7479,10597
309.01909,18052,7479,10573
309.05932,18052,7483,10569
309.0996,18059,7483,10576
309.13988,18059,7473,10586
309.18011,18058,7473,10585
309.2203,18058,7494,10564
309.26046,18080,7494,10586
309.30068,18080,7468,10612
309.34091,18048,7468,10580
309.38119,18048,7463,10585
309.42132,18055,7463,10592
309.46157,18055,7485,10570
309.50247,18216,7485,10731
309.54187,18216,7471,10745
309.58221,18059,7471,10588
309.6224,18059,7476,10583
309.66254,18034,7476,10558
309.70282,18034,7471,10563
309.74292,18039,7471,10568
309.78314,18039,7474,10565
309.8233,18058,7474,10584
309.86356,18058,7471,10587
309.90369,18055,7471,10584
309.94388,18055,7473,10582
309.98414,18047,7473,10574
310.02442,18047,7472,10575
310.06458,18060,7472,10588
310.10496,18060,7482,10578
310.14487,18056,7482,10574
310.18516,18056,7468,10588
310.2255,18064,7468,10596
310.26569,18064,7473,10591
310.3058,18040,7473,10567
310.34611,18040,7473,10567
310.38639,18055,7473,10582
310.42656,18055,7469,10586
310.46672,18082,7469,10613
310.50685,18082,7474,10608
310.54704,18054,7474,10580
310.58726,18054,7468,10586
310.62758,18053,7468,10585
310.66771,18053,7474,10579
310.70796,18055,7474,10581
310.74819,18055,7468,10587
310.78838,18061,7468,10593
310.8286,18061,7474,10587
310.86882,18062,7474,10588
310.90911,18062,7472,10590
310.94924,18059,7472,10587
310.98964,18059,7483,10576
311.02999,18055,7483,10572
311.06994,18055,7472,10583
311.11019,18076,7472,10604
311.15047,18076,7496,10580
311.1907,18057,7496,10561
311.23089,18057,7488,10569
311.27105,18069,7488,10581
311.31127,18069,7488,10581
311.35153,18051,7488,10563
311.39175,18051,7465,10586
311.43185,18028,7465,10563
311.47223,18028,7480,10548
311.51239,18055,7480,10575
311.55264,18055,7467,10588
311.59277,18047,7467,10580
311.63315,18047,7473,10574
311.67319,18061,7473,10588
311.71344,18061,7476,10585
311.75366,18060,7476,10584
311.79398,18060,7475,10585
311.83405,18038,7475,10563
311.87445,18038,7460,10578
311.91501,18051,7460,10591
311.95481,18051,7450,10601
311.99476,18033,7450,10583
312.03495,18033,7467,10566
312.07514,18026,7467,10559
312.11539,18026,7480,10546
312.15562,18048,7480,10568
312.1959,18048,7451,10597
312.23603,18052,7451,10601
312.27625,18052,7447,10605
312.31648,18059,7447,10612
312.3567,18059,7469,10590
312.39692,18046,7469,10577
312.43721,18046,7465,10581
312.47743,18033,7465,10568
312.51747,18033,7468,10565
312.55772,18055,7468,10587
312.59792,18055,7468,10587
312.63835,18050,7468,10582
312.67845,18050,7472,10578
312.71871,18019,7472,10547
312.75881,18019,7463,10556
312.79903,18023,7463,10560
312.83931,18023,7464,10559
312.87944,18054,7464,10590
312.91967,18054,7450,10604
312.95995,18026,7450,10576
313.0002,18026,7461,10565
313.0403,18010,7461,10549
313.08047,18010,7481,10529
313.12069,18040,7481,10559
313.161,18040,7448,10592
313.20107,17924,7448,10476
313.24124,17924,7441,10483
313.28149,18031,7441,10590
313.3218,18031,7467,10564
313.36209,18029,7467,10562
313.40216,18029,7468,10561
313.44247,18014,7468,10546
313.48263,18014,7445,10569
313.52286,18037,7445,10592
313.56308,18037,7454,10583
313.60333,18051,7454,10597
313.64356,18051,7497,10554
313.68372,18056,7497,10559
313.72391,18056,7452,10604
313.76413,18016,7452,10564
313.80448,18016,7454,10562
313.84458,18021,7454,10567
313.8848,18021,7461,10560
313.92518,18042,7461,10581
313.96573,18042,7442,10600
314.00535,18018,7442,10576
314.04557,18018,7463,10555
314.08591,18036,7463,10573
314.12605,18036,7472,10564
314.1663,18041,7472,10569
314.2067,18041,7456,10585
314.24687,18035,7456,10579
314.287,18035,7453,10582
314.32722,18039,7453,10586
314.36741,18039,7450,10589
314.4077,18056,7450,10606
314.44786,18056,7469,10587
314.48817,18046,7469,10577
314.52827,18046,7487,10559
314.56853,18048,7487,10561
314.60872,18048,7468,10580
314.649,18037,7468,10569
314.68916,18037,7464,10573
314.72951,18034,7464,10570
314.76949,18034,7489,10545
314.80968,18036,7489,10547
314.84999,18036,7461,10575
314.89019,18047,7461,10586
314.93053,18047,7468,10579
314.97066,18044,7468,10576
315.01086,18044,7468,10576
315.05093,18056,7468,10588
315.09124,18056,7440,10616
315.13146,18052,7440,10612
315.17159,18052,7462,10590
315.21191,18024,7462,10562
315.25198,18024,7454,10570
315.29232,18041,7454,10587
315.33249,18041,7469,10572
315.37249,18035,7469,10566
315.41272,18035,7473,10562
315.45303,18032,7473,10559
315.49316,18032,7470,10562
315.53336,18039,7470,10569
315.57367,18039,7461,10578
315.61383,18019,7461,10558
315.65415,18019,7441,10578
315.6944,18047,7441,10606
315.73456,18047,7453,10594
315.77469,18026,7453,10573
315.81491,18026,7454,10572
315.85499,18039,7454,10585
315.89518,18039,7444,10595
315.93543,18021,7444,10577
315.97568,18021,7473,10548
316.01585,18015,7473,10542
316.05607,18015,7473,10542
316.09632,18005,7473,10532
316.13648,18005,7468,10537
316.17671,18015,7468,10547
316.21702,18015,7456,10559
316.25709,18014,7456,10558
316.29734,18014,7459,10555
316.33766,18031,7459,10572
316.37779,18031,7470,10561
316.41777,18028,7470,10558
316.45802,18028,7458,10570
316.49818,18023,7458,10565
316.53835,18023,7479,10544
316.5786,18009,7479,10530
316.61885,18009,7474,10535
316.65901,18011,7474,10537
316.69933,18011,7457,10554
316.73952,17994,7457,10537
316.77959,17994,7479,10515
316.81981,18033,7479,10554
316.86004,18033,7459,10574
316.90032,18175,7459,10716
316.94042,18175,7484,10691
316.98061,18015,7484,10531
317.02087,18015,7455,10560
317.06112,18012,7455,10557
317.10125,18012,7472,10540
317.14172,17991,7472,10519
317.18176,17991,7473,10518
317.2218,17993,7473,10520
317.26196,17993,7468,10525
317.30221,18000,7468,10532
317.34231,18000,7476,10524
317.38266,18000,7476,10524
317.42267,18000,7452,10548
317.46295,17991,7452,10539
317.50314,17991,7465,10526
317.5433,17962,7465,10497
317.58368,17962,7468,10494
317.6239,18002,7468,10534
317.66379,18002,7439,10563
317.7041,18005,7439,10566
317.74436,18005,7443,10562
317.78461,18008,7443,10565
317.82486,18008,7444,10564
317.86497,18012,7444,10568
317.90519,18012,7477,10535
317.94535,17996,7477,10519
317.98557,17996,7467,10529
318.0258,18005,7467,10538
318.0659,18005,7478,10527
318.10624,18006,7478,10528
318.14652,18006,7456,10550
318.18656,17998,7456,10542
318.22676,17998,7480,10518
318.26704,17999,7480,10519
318.30717,17999,7478,10521
318.34743,17992,7478,10514
318.38765,17992,7486,10506
318.42839,18137,7486,10651
318.46794,18137,7463,10674
318.50816,17993,7463,10530
318.54854,17993,7446,10547
318.58864,17986,7446,10540
318.62898,17986,7436,10550
318.66915,18003,7436,10567
318.70928,18003,7485,10518
318.7495,18006,7485,10521
318.78972,18006,7480,10526
318.82992,18003,7480,10523
318.87014,18003,7465,10538
318.91045,17982,7465,10517
318.95065,17982,7468,10514
318.99078,18019,7468,10551
319.031,18019,7485,10534
319.07116,17997,7485,10512
319.11144,17997,7463,10534
319.15167,18006,7463,10543
319.19226,18006,7485,10521
319.23199,18014,7485,10529
319.27237,18014,7465,10549
319.31265,17997,7465,10532
319.35269,17997,7472,10525
319.39294,18004,7472,10532
319.43311,18004,7475,10529
319.47305,17993,7475,10518
319.51337,17993,7464,10529
319.55359,17992,7464,10528
319.59375,17992,7475,10517
319.63397,18008,7475,10533
319.6742,18008,7438,10570
319.71433,17986,7438,10548
319.75461,17986,7468,10518
319.79493,18018,7468,10550
319.83494,18018,7471,10547
319.87516,18009,7471,10538
319.91541,18009,7467,10542
319.9556,18005,7467,10538
319.99574,18005,7486,10519
320.03596,18002,7486,10516
320.07627,18002,7473,10529
320.11643,17991,7473,10518
320.15678,17991,7454,10537
320.19688,17992,7454,10538
320.23707,17992,7457,10535
320.27742,18008,7457,10551
320.31764,18008,7467,10541
320.35771,17992,7467,10525
320.39793,17992,7456,10536
320.43816,18017,7456,10561
320.47847,18017,7470,10547
320.51854,18003,7470,10533
320.55876,18003,7466,10537
320.59902,18023,7466,10557
320.63921,18023,7482,10541
320.67949,18005,7482,10523
320.71956,18005,7484,10521
320.75985,18004,7484,10520
320.8001,18004,7483,10521
320.84057,18003,7483,10520
320.88064,18003,7472,10531
320.9208,18024,7472,10552
320.96084,18024,7475,10549
321.001,18001,7475,10526
321.04125,18001,7493,10508
321.08151,18007,7493,10514
321.1217,18007,7467,10540
321.16204,17991,7467,10524
321.20215,17991,7467,10524
321.24249,18010,7467,10543
321.28259,18010,7481,10529
321.32294,17999,7481,10518
321.36307,17999,7472,10527
321.40329,17988,7472,10516
321.44333,17988,7464,10524
321.48374,18006,7464,10542
321.52378,18006,7466,10540
321.564,18010,7466,10544
321.60443,18010,7470,10540
321.64447,18005,7470,10535
321.68454,18005,7467,10538
321.72471,17993,7467,10526
321.7649,17993,7477,10516
321.80512,18008,7477,10531
321.84537,18008,7469,10539
321.88557,18004,7469,10535
321.92579,18004,7478,10526
321.96604,17995,7478,10517
322.00645,17995,7475,10520
322.04646,18027,7475,10552
322.08668,18027,7471,10556
322.12745,18199,7471,10728
322.16703,18199,7465,10734
322.20717,18041,7465,10576
322.24742,18041,7472,10569
322.28755,18027,7472,10555
322.3278,18027,7467,10560
322.36803,17996,7467,10529
322.40816,17996,7480,10516
322.44838,18013,7480,10533
322.48863,18013,7481,10532
322.52883,18016,7481,10535
322.56902,18016,7463,10553
322.60927,18035,7463,10572
322.6494,18035,7474,10561
322.68963,18011,7474,10537
322.72982,18011,7478,10533
322.77004,18034,7478,10556
322.81026,18034,7475,10559
322.85055,18018,7475,10543
322.89101,18018,7478,10540
322.93081,18019,7478,10541
322.97088,18019,7481,10538
323.01119,18028,7481,10547
323.05145,18028,7472,10556
323.09158,18030,7472,10558
323.1318,18030,7476,10554
323.17206,18048,7476,10572
323.21222,18048,7479,10569
323.25244,18046,7479,10567
323.29263,18046,7461,10585
323.33285,18024,7461,10563
323.37314,18024,7485,10539
323.41327,17969,7485,10484
323.45352,17969,7444,10525
323.49375,17908,7444,10464
323.53394,17908,7447,10461
323.57419,17937,7447,10490
323.61445,17937,7460,10477
323.655,17890,7460,10430
323.6948,17890,7453,10437
323.73502,17922,7453,10469
323.77521,17922,7450,10472
323.81556,17929,7450,10479
323.85566,17929,7437,10492
323.896,17930,7437,10493
323.93614,17930,7453,10477
323.97639,17928,7453,10475
324.01664,17928,7416,10512
324.05696,17932,7416,10516
324.09703,17932,7428,10504
324.13725,17939,7428,10511
324.17738,17939,7439,10500
324.21773,17915,7439,10476
324.25783,17915,7438,10477
324.29799,17912,7438,10474
324.3383,17912,7441,10471
324.37837,17917,7441,10476
324.41857,17917,7461,10456
324.45876,17923,7461,10462
324.49907,17923,7447,10476
324.53926,17938,7447,10491
324.57964,17938,7458,10480
324.61977,17950,7458,10492
324.65984,17950,7460,10490
324.70003,17937,7460,10477
324.74038,17937,7465,10472
324.78048,17942,7465,10477
324.82064,17942,7441,10501
324.86089,17929,7441,10488
324.90112,17929,7471,10458
324.94131,17952,7471,10481
324.98168,17952,7479,10473
325.02185,17951,7479,10472
325.06207,17951,7464,10487
325.10223,17953,7464,10489
325.14258,17953,7443,10510
325.18262,17951,7443,10508
325.22284,17951,7454,10497
325.26306,17952,7454,10498
325.30338,17952,7470,10482
325.3436,17939,7470,10469
325.38382,17939,7456,10483
325.42398,17947,7456,10491
325.46417,17947,7445,10502
325.50446,17943,7445,10498
325.54465,17943,7456,10487
325.58484,17951,7456,10495
325.62504,17951,7432,10519
325.66538,17960,7432,10528
325.70545,17960,7454,10506
325.7457,17958,7454,10504
325.78593,17958,7452,10506
325.82621,18137,7452,10685
325.86628,18137,7462,10675
325.90653,17952,7462,10490
325.9467,17952,7457,10495
325.98689,17973,7457,10516
326.02711,17973,7445,10528
326.06797,17961,7445,10516
326.10734,17961,7448,10513
326.14766,17949,7448,10501
326.18779,17949,7444,10505
326.2281,17965,7444,10521
326.26823,17965,7444,10521
326.30858,17948,7444,10504
326.34874,17948,7461,10487
326.38893,17980,7461,10519
326.42916,17980,7445,10535
326.46935,17968,7445,10523
326.50957,17968,7462,10506
326.54979,17979,7462,10517
326.59026,17979,7463,10516
326.63015,17978,7463,10515
326.67028,17978,7467,10511
326.71065,17972,7467,10505
326.75069,17972,7450,10522
326.7911,17975,7450,10525
326.83117,17975,7468,10507
326.87112,18002,7468,10534
326.91146,18002,7462,10540
326.95181,17967,7462,10505
326.99191,17967,7466,10501
327.03222,17972,7466,10506
327.07229,17972,7482,10490
327.11261,17980,7482,10498
327.15271,17980,7450,10530
327.1929,17995,7450,10545
327.23312,17995,7448,10547
327.27335,17991,7448,10543
